name,value,timestamp,event
engine_speed,1528,1406297891,NA
vehicle_speed,41.190002,1406297891,NA
fuel_consumed_since_restart,2.050011,1406297891,NA
torque_at_transmission,52,1406297891,NA
accelerator_pedal_position,38,1406297891,NA
engine_speed,1530,1406297891,NA
vehicle_speed,41.349991,1406297891,NA
fuel_consumed_since_restart,2.05009,1406297891,NA
torque_at_transmission,53,1406297891,NA
windshield_wiper_status,FALSE,1406297891,NA
brake_pedal_status,FALSE,1406297891,NA
odometer,20.000711,1406297891,NA
accelerator_pedal_position,40.5,1406297891,NA
engine_speed,1545,1406297891,NA
vehicle_speed,41.599991,1406297891,NA
fuel_consumed_since_restart,2.050249,1406297891,NA
torque_at_transmission,53,1406297891,NA
headlamp_status,FALSE,1406297891,NA
odometer,20.001812,1406297891,NA
accelerator_pedal_position,40.5,1406297891,NA
engine_speed,1553,1406297891,NA
vehicle_speed,41.860001,1406297891,NA
fuel_consumed_since_restart,2.050408,1406297891,NA
fuel_level,17.254908,1406297891,NA
torque_at_transmission,53,1406297891,NA
high_beam_status,FALSE,1406297891,NA
odometer,20.003012,1406297891,NA
accelerator_pedal_position,33.5,1406297891,NA
engine_speed,1545,1406297891,NA
vehicle_speed,42.110001,1406297891,NA
fuel_consumed_since_restart,2.050567,1406297891,NA
torque_at_transmission,53,1406297891,NA
ignition_status,run,1406297891,NA
accelerator_pedal_position,16,1406297891,NA
engine_speed,1565,1406297891,NA
parking_brake_status,FALSE,1406297891,NA
vehicle_speed,42.099991,1406297891,NA
fuel_consumed_since_restart,2.050647,1406297891,NA
odometer,20.005312,1406297891,NA
torque_at_transmission,39,1406297891,NA
accelerator_pedal_position,7,1406297891,NA
engine_speed,1549,1406297891,NA
vehicle_speed,42.339996,1406297891,NA
fuel_consumed_since_restart,2.050806,1406297891,NA
torque_at_transmission,19,1406297891,NA
accelerator_pedal_position,7,1406297891,NA
engine_speed,1571,1406297891,NA
fuel_consumed_since_restart,2.050885,1406297891,NA
vehicle_speed,42.25,1406297891,NA
torque_at_transmission,6,1406297891,NA
odometer,20.007711,1406297891,NA
accelerator_pedal_position,14,1406297891,NA
engine_speed,1541,1406297891,NA
fuel_consumed_since_restart,2.051044,1406297891,NA
vehicle_speed,42.139999,1406297891,NA
fuel_level,17.254908,1406297891,NA
door_status,driver,1406297891,FALSE
door_status,rear_right,1406297891,FALSE
door_status,rear_left,1406297891,FALSE
torque_at_transmission,16,1406297891,NA
accelerator_pedal_position,31.5,1406297891,NA
engine_speed,1577,1406297891,NA
vehicle_speed,42.410004,1406297891,NA
fuel_consumed_since_restart,2.051124,1406297891,NA
transmission_gear_position,4,1406297892,NA
odometer,20.010012,1406297892,NA
torque_at_transmission,30,1406297892,NA
accelerator_pedal_position,39,1406297892,NA
engine_speed,1562,1406297892,NA
vehicle_speed,42.289993,1406297892,NA
fuel_consumed_since_restart,2.051203,1406297892,NA
odometer,20.011211,1406297892,NA
torque_at_transmission,47,1406297892,NA
accelerator_pedal_position,42.5,1406297892,NA
engine_speed,1618,1406297892,NA
vehicle_speed,42.610001,1406297892,NA
fuel_consumed_since_restart,2.051282,1406297892,NA
windshield_wiper_status,FALSE,1406297892,NA
torque_at_transmission,52,1406297892,NA
brake_pedal_status,FALSE,1406297892,NA
accelerator_pedal_position,45,1406297892,NA
engine_speed,1550,1406297892,NA
vehicle_speed,42.729996,1406297892,NA
fuel_consumed_since_restart,2.051441,1406297892,NA
headlamp_status,FALSE,1406297892,NA
odometer,20.013611,1406297892,NA
torque_at_transmission,52,1406297892,NA
accelerator_pedal_position,57,1406297892,NA
engine_speed,1605,1406297892,NA
vehicle_speed,42.979996,1406297892,NA
fuel_consumed_since_restart,2.0516,1406297892,NA
high_beam_status,FALSE,1406297892,NA
fuel_level,17.254908,1406297892,NA
odometer,20.014811,1406297892,NA
accelerator_pedal_position,66,1406297892,NA
torque_at_transmission,54,1406297892,NA
engine_speed,1586,1406297892,NA
vehicle_speed,43.069992,1406297892,NA
fuel_consumed_since_restart,2.05168,1406297892,NA
ignition_status,run,1406297892,NA
accelerator_pedal_position,66.5,1406297892,NA
torque_at_transmission,54,1406297892,NA
engine_speed,1582,1406297892,NA
parking_brake_status,FALSE,1406297892,NA
vehicle_speed,43.259995,1406297892,NA
fuel_consumed_since_restart,2.051839,1406297892,NA
odometer,20.017111,1406297892,NA
torque_at_transmission,56,1406297892,NA
accelerator_pedal_position,65,1406297892,NA
engine_speed,1624,1406297892,NA
vehicle_speed,43.520004,1406297892,NA
fuel_consumed_since_restart,2.051998,1406297892,NA
odometer,20.018311,1406297892,NA
accelerator_pedal_position,55,1406297892,NA
engine_speed,1602,1406297892,NA
torque_at_transmission,55,1406297892,NA
vehicle_speed,43.669998,1406297892,NA
fuel_consumed_since_restart,2.052157,1406297892,NA
accelerator_pedal_position,48.5,1406297892,NA
torque_at_transmission,55,1406297892,NA
engine_speed,1613,1406297892,NA
vehicle_speed,43.839996,1406297892,NA
fuel_level,17.254908,1406297892,NA
door_status,driver,1406297892,FALSE
door_status,rear_right,1406297892,FALSE
door_status,rear_left,1406297892,FALSE
fuel_consumed_since_restart,2.052395,1406297892,NA
odometer,20.02071,1406297892,NA
accelerator_pedal_position,40.5,1406297892,NA
engine_speed,1629,1406297892,NA
torque_at_transmission,56,1406297892,NA
vehicle_speed,43.959991,1406297892,NA
transmission_gear_position,4,1406297893,NA
fuel_consumed_since_restart,2.052554,1406297893,NA
accelerator_pedal_position,37.5,1406297893,NA
engine_speed,1633,1406297893,NA
torque_at_transmission,56,1406297893,NA
vehicle_speed,44,1406297893,NA
fuel_consumed_since_restart,2.052713,1406297893,NA
odometer,20.023211,1406297893,NA
accelerator_pedal_position,37.5,1406297893,NA
engine_speed,1639,1406297893,NA
torque_at_transmission,56,1406297893,NA
vehicle_speed,44.399994,1406297893,NA
windshield_wiper_status,FALSE,1406297893,NA
fuel_consumed_since_restart,2.052872,1406297893,NA
brake_pedal_status,FALSE,1406297893,NA
accelerator_pedal_position,39,1406297893,NA
engine_speed,1648,1406297893,NA
torque_at_transmission,56,1406297893,NA
vehicle_speed,44.559998,1406297893,NA
headlamp_status,FALSE,1406297893,NA
fuel_consumed_since_restart,2.053031,1406297893,NA
accelerator_pedal_position,51,1406297893,NA
torque_at_transmission,57,1406297893,NA
odometer,20.02561,1406297893,NA
engine_speed,1660,1406297893,NA
vehicle_speed,44.789993,1406297893,NA
high_beam_status,FALSE,1406297893,NA
fuel_level,17.254908,1406297893,NA
fuel_consumed_since_restart,2.053111,1406297893,NA
accelerator_pedal_position,53.5,1406297893,NA
engine_speed,1670,1406297893,NA
torque_at_transmission,58,1406297893,NA
vehicle_speed,45.059998,1406297893,NA
odometer,20.028111,1406297893,NA
ignition_status,run,1406297893,NA
fuel_consumed_since_restart,2.05327,1406297893,NA
accelerator_pedal_position,53.5,1406297893,NA
engine_speed,1667,1406297893,NA
parking_brake_status,FALSE,1406297893,NA
vehicle_speed,45.209991,1406297893,NA
torque_at_transmission,58,1406297893,NA
odometer,20.029411,1406297893,NA
fuel_consumed_since_restart,2.053429,1406297893,NA
accelerator_pedal_position,48.5,1406297893,NA
engine_speed,1681,1406297893,NA
torque_at_transmission,58,1406297893,NA
vehicle_speed,45.360001,1406297893,NA
odometer,20.030611,1406297893,NA
fuel_consumed_since_restart,2.053588,1406297893,NA
accelerator_pedal_position,39,1406297893,NA
engine_speed,1682,1406297893,NA
torque_at_transmission,58,1406297893,NA
vehicle_speed,45.569992,1406297893,NA
odometer,20.031912,1406297893,NA
accelerator_pedal_position,31.5,1406297893,NA
engine_speed,1692,1406297893,NA
fuel_consumed_since_restart,2.053826,1406297893,NA
vehicle_speed,45.770004,1406297893,NA
torque_at_transmission,58,1406297893,NA
door_status,rear_right,1406297893,FALSE
door_status,rear_left,1406297893,FALSE
fuel_level,17.254908,1406297893,NA
accelerator_pedal_position,25.5,1406297893,NA
engine_speed,1708,1406297893,NA
fuel_consumed_since_restart,2.053985,1406297893,NA
vehicle_speed,46,1406297893,NA
torque_at_transmission,49,1406297893,NA
transmission_gear_position,4,1406297894,NA
odometer,20.034513,1406297894,NA
accelerator_pedal_position,14.5,1406297894,NA
engine_speed,1690,1406297894,NA
fuel_consumed_since_restart,2.054144,1406297894,NA
vehicle_speed,45.970001,1406297894,NA
torque_at_transmission,32,1406297894,NA
accelerator_pedal_position,3,1406297894,NA
engine_speed,1681,1406297894,NA
fuel_consumed_since_restart,2.054224,1406297894,NA
vehicle_speed,45.899994,1406297894,NA
torque_at_transmission,6,1406297894,NA
windshield_wiper_status,FALSE,1406297894,NA
brake_pedal_status,FALSE,1406297894,NA
odometer,20.037014,1406297894,NA
accelerator_pedal_position,0,1406297894,NA
engine_speed,1691,1406297894,NA
fuel_consumed_since_restart,2.054303,1406297894,NA
vehicle_speed,45.959991,1406297894,NA
torque_at_transmission,5,1406297894,NA
headlamp_status,FALSE,1406297894,NA
accelerator_pedal_position,0,1406297894,NA
engine_speed,1688,1406297894,NA
fuel_consumed_since_restart,2.054383,1406297894,NA
vehicle_speed,45.709991,1406297894,NA
torque_at_transmission,2,1406297894,NA
high_beam_status,FALSE,1406297894,NA
fuel_level,17.254908,1406297894,NA
odometer,20.039616,1406297894,NA
accelerator_pedal_position,0,1406297894,NA
engine_speed,1660,1406297894,NA
fuel_consumed_since_restart,2.054462,1406297894,NA
vehicle_speed,45.789993,1406297894,NA
torque_at_transmission,0,1406297894,NA
odometer,20.040815,1406297894,NA
ignition_status,run,1406297894,NA
accelerator_pedal_position,0,1406297894,NA
engine_speed,1625,1406297894,NA
fuel_consumed_since_restart,2.054541,1406297894,NA
parking_brake_status,FALSE,1406297894,NA
vehicle_speed,45.610001,1406297894,NA
torque_at_transmission,-10,1406297894,NA
odometer,20.042015,1406297894,NA
accelerator_pedal_position,0,1406297894,NA
engine_speed,1696,1406297894,NA
fuel_consumed_since_restart,2.054541,1406297894,NA
vehicle_speed,45.479996,1406297894,NA
torque_at_transmission,-5,1406297894,NA
accelerator_pedal_position,0,1406297894,NA
engine_speed,1671,1406297894,NA
fuel_consumed_since_restart,2.054621,1406297894,NA
vehicle_speed,45.37999,1406297894,NA
torque_at_transmission,-8,1406297894,NA
odometer,20.044516,1406297894,NA
accelerator_pedal_position,0,1406297894,NA
engine_speed,1678,1406297894,NA
fuel_consumed_since_restart,2.0547,1406297894,NA
vehicle_speed,45.139999,1406297894,NA
door_status,driver,1406297894,FALSE
door_status,rear_right,1406297894,FALSE
fuel_level,17.254908,1406297894,NA
torque_at_transmission,-9,1406297894,NA
accelerator_pedal_position,0,1406297894,NA
engine_speed,1672,1406297894,NA
fuel_consumed_since_restart,2.0547,1406297894,NA
vehicle_speed,45,1406297894,NA
door_status,rear_left,1406297895,FALSE
torque_at_transmission,-8,1406297895,NA
odometer,20.047016,1406297895,NA
transmission_gear_position,4,1406297895,NA
accelerator_pedal_position,0,1406297895,NA
engine_speed,1658,1406297895,NA
vehicle_speed,44.919998,1406297895,NA
fuel_consumed_since_restart,2.0547,1406297895,NA
odometer,20.048317,1406297895,NA
torque_at_transmission,-9,1406297895,NA
accelerator_pedal_position,0,1406297895,NA
engine_speed,1638,1406297895,NA
vehicle_speed,44.860001,1406297895,NA
fuel_consumed_since_restart,2.05478,1406297895,NA
windshield_wiper_status,FALSE,1406297895,NA
brake_pedal_status,FALSE,1406297895,NA
odometer,20.049517,1406297895,NA
accelerator_pedal_position,0,1406297895,NA
torque_at_transmission,-12,1406297895,NA
engine_speed,1653,1406297895,NA
vehicle_speed,44.789993,1406297895,NA
fuel_consumed_since_restart,2.05478,1406297895,NA
headlamp_status,FALSE,1406297895,NA
torque_at_transmission,-14,1406297895,NA
accelerator_pedal_position,0,1406297895,NA
engine_speed,1668,1406297895,NA
vehicle_speed,44.690002,1406297895,NA
fuel_consumed_since_restart,2.054859,1406297895,NA
high_beam_status,FALSE,1406297895,NA
torque_at_transmission,-14,1406297895,NA
odometer,20.052017,1406297895,NA
fuel_level,17.254908,1406297895,NA
accelerator_pedal_position,0,1406297895,NA
engine_speed,1663,1406297895,NA
vehicle_speed,44.440002,1406297895,NA
fuel_consumed_since_restart,2.054859,1406297895,NA
torque_at_transmission,-12,1406297895,NA
ignition_status,run,1406297895,NA
accelerator_pedal_position,0,1406297895,NA
engine_speed,1647,1406297895,NA
vehicle_speed,44.389999,1406297895,NA
parking_brake_status,FALSE,1406297895,NA
fuel_consumed_since_restart,2.054859,1406297895,NA
torque_at_transmission,-14,1406297895,NA
odometer,20.054518,1406297895,NA
accelerator_pedal_position,0,1406297895,NA
engine_speed,1629,1406297895,NA
vehicle_speed,44.119995,1406297895,NA
fuel_consumed_since_restart,2.054938,1406297895,NA
odometer,20.055717,1406297895,NA
accelerator_pedal_position,8.5,1406297895,NA
torque_at_transmission,-12,1406297895,NA
engine_speed,1640,1406297895,NA
vehicle_speed,44.080002,1406297895,NA
fuel_consumed_since_restart,2.054938,1406297895,NA
odometer,20.056917,1406297895,NA
torque_at_transmission,-2,1406297895,NA
accelerator_pedal_position,29.5,1406297895,NA
engine_speed,1617,1406297895,NA
vehicle_speed,43.929993,1406297895,NA
fuel_consumed_since_restart,2.055018,1406297895,NA
door_status,driver,1406297895,FALSE
door_status,rear_right,1406297895,FALSE
fuel_level,17.254908,1406297895,NA
torque_at_transmission,16,1406297895,NA
accelerator_pedal_position,35,1406297895,NA
engine_speed,1659,1406297895,NA
vehicle_speed,43.779999,1406297895,NA
fuel_consumed_since_restart,2.055018,1406297896,NA
door_status,rear_left,1406297896,FALSE
odometer,20.059418,1406297896,NA
transmission_gear_position,4,1406297896,NA
accelerator_pedal_position,35,1406297896,NA
torque_at_transmission,47,1406297896,NA
engine_speed,1754,1406297896,NA
vehicle_speed,44.220001,1406297896,NA
fuel_consumed_since_restart,2.055177,1406297896,NA
accelerator_pedal_position,27,1406297896,NA
torque_at_transmission,52,1406297896,NA
engine_speed,1599,1406297896,NA
vehicle_speed,44.139999,1406297896,NA
fuel_consumed_since_restart,2.055336,1406297896,NA
windshield_wiper_status,FALSE,1406297896,NA
odometer,20.061817,1406297896,NA
torque_at_transmission,48,1406297896,NA
accelerator_pedal_position,23.5,1406297896,NA
engine_speed,1627,1406297896,NA
vehicle_speed,44.300003,1406297896,NA
fuel_consumed_since_restart,2.055495,1406297896,NA
headlamp_status,FALSE,1406297896,NA
brake_pedal_status,FALSE,1406297896,NA
odometer,20.063017,1406297896,NA
torque_at_transmission,38,1406297896,NA
accelerator_pedal_position,17,1406297896,NA
engine_speed,1680,1406297896,NA
vehicle_speed,44.559998,1406297896,NA
fuel_consumed_since_restart,2.055654,1406297896,NA
high_beam_status,FALSE,1406297896,NA
fuel_level,17.254908,1406297896,NA
odometer,20.064318,1406297896,NA
torque_at_transmission,31,1406297896,NA
accelerator_pedal_position,0,1406297896,NA
engine_speed,1639,1406297896,NA
vehicle_speed,44.479996,1406297896,NA
fuel_consumed_since_restart,2.055813,1406297896,NA
odometer,20.065517,1406297896,NA
ignition_status,run,1406297896,NA
accelerator_pedal_position,0,1406297896,NA
torque_at_transmission,9,1406297896,NA
engine_speed,1618,1406297896,NA
vehicle_speed,44.330002,1406297896,NA
parking_brake_status,FALSE,1406297896,NA
fuel_consumed_since_restart,2.055892,1406297896,NA
odometer,20.066818,1406297896,NA
torque_at_transmission,5,1406297896,NA
accelerator_pedal_position,0,1406297896,NA
engine_speed,1627,1406297896,NA
vehicle_speed,44.429993,1406297896,NA
fuel_consumed_since_restart,2.055972,1406297896,NA
odometer,20.067919,1406297896,NA
torque_at_transmission,2,1406297896,NA
accelerator_pedal_position,0,1406297896,NA
engine_speed,1610,1406297896,NA
vehicle_speed,44.23999,1406297896,NA
fuel_consumed_since_restart,2.056051,1406297896,NA
accelerator_pedal_position,0,1406297896,NA
torque_at_transmission,0,1406297896,NA
engine_speed,1617,1406297896,NA
vehicle_speed,43.979996,1406297896,NA
door_status,driver,1406297896,FALSE
door_status,rear_right,1406297896,FALSE
odometer,20.070318,1406297896,NA
fuel_level,17.254908,1406297896,NA
fuel_consumed_since_restart,2.056051,1406297896,NA
accelerator_pedal_position,0,1406297896,NA
torque_at_transmission,-1,1406297896,NA
engine_speed,1639,1406297896,NA
vehicle_speed,44.12999,1406297896,NA
door_status,rear_left,1406297897,FALSE
odometer,20.071619,1406297897,NA
fuel_consumed_since_restart,2.05613,1406297897,NA
transmission_gear_position,4,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
torque_at_transmission,-4,1406297897,NA
engine_speed,1638,1406297897,NA
vehicle_speed,44.119995,1406297897,NA
odometer,20.072819,1406297897,NA
fuel_consumed_since_restart,2.05613,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
torque_at_transmission,-6,1406297897,NA
engine_speed,1629,1406297897,NA
vehicle_speed,44.020004,1406297897,NA
windshield_wiper_status,FALSE,1406297897,NA
odometer,20.074018,1406297897,NA
fuel_consumed_since_restart,2.05621,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
torque_at_transmission,-7,1406297897,NA
engine_speed,1625,1406297897,NA
vehicle_speed,44.029999,1406297897,NA
headlamp_status,FALSE,1406297897,NA
brake_pedal_status,FALSE,1406297897,NA
fuel_consumed_since_restart,2.05621,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
torque_at_transmission,-8,1406297897,NA
engine_speed,1623,1406297897,NA
vehicle_speed,43.669998,1406297897,NA
high_beam_status,FALSE,1406297897,NA
odometer,20.076418,1406297897,NA
fuel_level,17.254908,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
fuel_consumed_since_restart,2.05621,1406297897,NA
torque_at_transmission,-9,1406297897,NA
engine_speed,1605,1406297897,NA
vehicle_speed,43.759995,1406297897,NA
ignition_status,run,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
fuel_consumed_since_restart,2.056289,1406297897,NA
torque_at_transmission,-9,1406297897,NA
engine_speed,1609,1406297897,NA
vehicle_speed,43.789993,1406297897,NA
parking_brake_status,FALSE,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
odometer,20.078918,1406297897,NA
torque_at_transmission,-11,1406297897,NA
engine_speed,1613,1406297897,NA
fuel_consumed_since_restart,2.056289,1406297897,NA
vehicle_speed,43.389999,1406297897,NA
odometer,20.080118,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
torque_at_transmission,-12,1406297897,NA
engine_speed,1608,1406297897,NA
fuel_consumed_since_restart,2.056369,1406297897,NA
vehicle_speed,43.089996,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
torque_at_transmission,-12,1406297897,NA
engine_speed,1593,1406297897,NA
fuel_consumed_since_restart,2.056369,1406297897,NA
vehicle_speed,42.949997,1406297897,NA
door_status,driver,1406297897,FALSE
door_status,rear_right,1406297897,FALSE
odometer,20.082518,1406297897,NA
accelerator_pedal_position,0,1406297897,NA
fuel_level,17.254908,1406297897,NA
torque_at_transmission,-12,1406297897,NA
engine_speed,1587,1406297897,NA
fuel_consumed_since_restart,2.056369,1406297897,NA
vehicle_speed,42.959991,1406297897,NA
door_status,rear_left,1406297898,FALSE
odometer,20.083717,1406297898,NA
transmission_gear_position,4,1406297898,NA
accelerator_pedal_position,0,1406297898,NA
vehicle_speed,42.690002,1406297898,NA
fuel_consumed_since_restart,2.056448,1406297898,NA
torque_at_transmission,-12,1406297898,NA
engine_speed,1591,1406297898,NA
accelerator_pedal_position,0,1406297898,NA
torque_at_transmission,-12,1406297898,NA
engine_speed,1569,1406297898,NA
vehicle_speed,42.539993,1406297898,NA
fuel_consumed_since_restart,2.056448,1406297898,NA
windshield_wiper_status,FALSE,1406297898,NA
odometer,20.086018,1406297898,NA
accelerator_pedal_position,0,1406297898,NA
torque_at_transmission,-12,1406297898,NA
engine_speed,1570,1406297898,NA
vehicle_speed,42.410004,1406297898,NA
fuel_consumed_since_restart,2.056527,1406297898,NA
headlamp_status,FALSE,1406297898,NA
accelerator_pedal_position,30.5,1406297898,NA
torque_at_transmission,5,1406297898,NA
engine_speed,1597,1406297898,NA
fuel_consumed_since_restart,2.056527,1406297898,NA
vehicle_speed,42.449997,1406297898,NA
high_beam_status,FALSE,1406297898,NA
brake_pedal_status,FALSE,1406297898,NA
odometer,20.088417,1406297898,NA
accelerator_pedal_position,34.5,1406297898,NA
torque_at_transmission,16,1406297898,NA
fuel_level,17.254908,1406297898,NA
engine_speed,1636,1406297898,NA
fuel_consumed_since_restart,2.056607,1406297898,NA
vehicle_speed,42.429993,1406297898,NA
torque_at_transmission,44,1406297898,NA
accelerator_pedal_position,34.5,1406297898,NA
engine_speed,1533,1406297898,NA
fuel_consumed_since_restart,2.056686,1406297898,NA
parking_brake_status,FALSE,1406297898,NA
vehicle_speed,42.410004,1406297898,NA
odometer,20.090717,1406297898,NA
ignition_status,run,1406297898,NA
torque_at_transmission,56,1406297898,NA
accelerator_pedal_position,21.5,1406297898,NA
engine_speed,1625,1406297898,NA
fuel_consumed_since_restart,2.056766,1406297898,NA
vehicle_speed,42.959991,1406297898,NA
odometer,20.091917,1406297898,NA
accelerator_pedal_position,12,1406297898,NA
torque_at_transmission,54,1406297898,NA
engine_speed,1617,1406297898,NA
vehicle_speed,43.25,1406297898,NA
fuel_consumed_since_restart,2.056925,1406297898,NA
odometer,20.093018,1406297898,NA
torque_at_transmission,36,1406297898,NA
accelerator_pedal_position,5,1406297898,NA
engine_speed,1585,1406297898,NA
fuel_consumed_since_restart,2.057084,1406297898,NA
door_status,driver,1406297898,FALSE
door_status,rear_right,1406297898,FALSE
vehicle_speed,43.289993,1406297898,NA
odometer,20.094217,1406297898,NA
torque_at_transmission,12,1406297898,NA
fuel_level,17.254908,1406297898,NA
accelerator_pedal_position,0,1406297898,NA
fuel_consumed_since_restart,2.057243,1406297899,NA
engine_speed,1588,1406297899,NA
door_status,rear_left,1406297899,FALSE
odometer,20.095417,1406297899,NA
transmission_gear_position,4,1406297899,NA
torque_at_transmission,5,1406297899,NA
vehicle_speed,43.099991,1406297899,NA
accelerator_pedal_position,0,1406297899,NA
fuel_consumed_since_restart,2.057322,1406297899,NA
engine_speed,1588,1406297899,NA
torque_at_transmission,4,1406297899,NA
vehicle_speed,43.009995,1406297899,NA
accelerator_pedal_position,0,1406297899,NA
engine_speed,1587,1406297899,NA
windshield_wiper_status,FALSE,1406297899,NA
fuel_consumed_since_restart,2.057401,1406297899,NA
odometer,20.097816,1406297899,NA
torque_at_transmission,1,1406297899,NA
vehicle_speed,43.069992,1406297899,NA
accelerator_pedal_position,0,1406297899,NA
engine_speed,1520,1406297899,NA
headlamp_status,FALSE,1406297899,NA
fuel_consumed_since_restart,2.057481,1406297899,NA
odometer,20.099016,1406297899,NA
vehicle_speed,42.639999,1406297899,NA
torque_at_transmission,-2,1406297899,NA
high_beam_status,FALSE,1406297899,NA
accelerator_pedal_position,0,1406297899,NA
engine_speed,1631,1406297899,NA
fuel_consumed_since_restart,2.057481,1406297899,NA
odometer,20.100216,1406297899,NA
brake_pedal_status,FALSE,1406297899,NA
torque_at_transmission,-5,1406297899,NA
fuel_level,17.254908,1406297899,NA
vehicle_speed,42.899994,1406297899,NA
accelerator_pedal_position,0,1406297899,NA
engine_speed,1556,1406297899,NA
fuel_consumed_since_restart,2.05756,1406297899,NA
torque_at_transmission,-7,1406297899,NA
vehicle_speed,42.649994,1406297899,NA
accelerator_pedal_position,6.5,1406297899,NA
parking_brake_status,FALSE,1406297899,NA
odometer,20.102615,1406297899,NA
engine_speed,1591,1406297899,NA
ignition_status,run,1406297899,NA
fuel_consumed_since_restart,2.05756,1406297899,NA
torque_at_transmission,2,1406297899,NA
vehicle_speed,42.479996,1406297899,NA
accelerator_pedal_position,17.5,1406297899,NA
engine_speed,1602,1406297899,NA
fuel_consumed_since_restart,2.05764,1406297899,NA
torque_at_transmission,7,1406297899,NA
vehicle_speed,42.459991,1406297899,NA
odometer,20.105015,1406297899,NA
accelerator_pedal_position,33.5,1406297899,NA
engine_speed,1607,1406297899,NA
fuel_consumed_since_restart,2.05764,1406297899,NA
torque_at_transmission,15,1406297899,NA
vehicle_speed,42.440002,1406297899,NA
door_status,rear_right,1406297899,FALSE
odometer,20.106115,1406297899,NA
accelerator_pedal_position,37.5,1406297899,NA
engine_speed,1612,1406297899,NA
fuel_consumed_since_restart,2.057719,1406297899,NA
torque_at_transmission,47,1406297899,NA
fuel_level,17.254908,1406297899,NA
vehicle_speed,42.690002,1406297900,NA
door_status,rear_left,1406297900,FALSE
transmission_gear_position,4,1406297900,NA
accelerator_pedal_position,36.5,1406297900,NA
engine_speed,1603,1406297900,NA
fuel_consumed_since_restart,2.057878,1406297900,NA
torque_at_transmission,63,1406297900,NA
vehicle_speed,43.149994,1406297900,NA
odometer,20.108515,1406297900,NA
accelerator_pedal_position,22.5,1406297900,NA
engine_speed,1568,1406297900,NA
fuel_consumed_since_restart,2.058037,1406297900,NA
torque_at_transmission,66,1406297900,NA
windshield_wiper_status,FALSE,1406297900,NA
odometer,20.109715,1406297900,NA
vehicle_speed,43.23999,1406297900,NA
fuel_consumed_since_restart,2.058196,1406297900,NA
accelerator_pedal_position,13,1406297900,NA
torque_at_transmission,54,1406297900,NA
engine_speed,1589,1406297900,NA
headlamp_status,FALSE,1406297900,NA
vehicle_speed,43.389999,1406297900,NA
torque_at_transmission,31,1406297900,NA
accelerator_pedal_position,8.5,1406297900,NA
engine_speed,1597,1406297900,NA
fuel_consumed_since_restart,2.058355,1406297900,NA
high_beam_status,FALSE,1406297900,NA
odometer,20.112114,1406297900,NA
brake_pedal_status,FALSE,1406297900,NA
vehicle_speed,43.399994,1406297900,NA
torque_at_transmission,12,1406297900,NA
accelerator_pedal_position,6,1406297900,NA
engine_speed,1588,1406297900,NA
fuel_consumed_since_restart,2.058434,1406297900,NA
fuel_level,17.254908,1406297900,NA
accelerator_pedal_position,7,1406297900,NA
torque_at_transmission,6,1406297900,NA
vehicle_speed,43.389999,1406297900,NA
engine_speed,1603,1406297900,NA
fuel_consumed_since_restart,2.058514,1406297900,NA
parking_brake_status,FALSE,1406297900,NA
odometer,20.114513,1406297900,NA
ignition_status,run,1406297900,NA
torque_at_transmission,12,1406297900,NA
accelerator_pedal_position,26.5,1406297900,NA
engine_speed,1605,1406297900,NA
vehicle_speed,43.330002,1406297900,NA
fuel_consumed_since_restart,2.058593,1406297900,NA
odometer,20.115713,1406297900,NA
torque_at_transmission,24,1406297900,NA
accelerator_pedal_position,33.5,1406297900,NA
engine_speed,1615,1406297900,NA
vehicle_speed,43.429993,1406297900,NA
fuel_consumed_since_restart,2.058673,1406297900,NA
odometer,20.116913,1406297900,NA
torque_at_transmission,42,1406297900,NA
accelerator_pedal_position,33.5,1406297900,NA
engine_speed,1614,1406297900,NA
vehicle_speed,43.449997,1406297900,NA
fuel_consumed_since_restart,2.058752,1406297900,NA
door_status,rear_right,1406297900,FALSE
accelerator_pedal_position,22.5,1406297900,NA
torque_at_transmission,60,1406297900,NA
vehicle_speed,43.660004,1406297900,NA
engine_speed,1635,1406297900,NA
fuel_level,17.254908,1406297900,NA
fuel_consumed_since_restart,2.058831,1406297900,NA
door_status,rear_left,1406297901,FALSE
odometer,20.119314,1406297901,NA
transmission_gear_position,4,1406297901,NA
torque_at_transmission,47,1406297901,NA
accelerator_pedal_position,11.5,1406297901,NA
engine_speed,1600,1406297901,NA
vehicle_speed,43.800003,1406297901,NA
fuel_consumed_since_restart,2.05899,1406297901,NA
odometer,20.120514,1406297901,NA
torque_at_transmission,28,1406297901,NA
accelerator_pedal_position,6,1406297901,NA
engine_speed,1621,1406297901,NA
vehicle_speed,44.020004,1406297901,NA
fuel_consumed_since_restart,2.05907,1406297901,NA
windshield_wiper_status,FALSE,1406297901,NA
odometer,20.121714,1406297901,NA
accelerator_pedal_position,5.5,1406297901,NA
